;timestamp;customer_no;location;next_location
5744;2019-09-02 20:12:00;1305;spices;checkout
5746;2019-09-02 20:12:00;1306;entrance;fruit
5747;2019-09-02 20:12:00;1306;fruit;drinks
5748;2019-09-02 20:14:00;1306;drinks;spices
5749;2019-09-02 20:15:00;1306;spices;checkout
5751;2019-09-02 20:12:00;1307;entrance;fruit
5752;2019-09-02 20:12:00;1307;fruit;dairy
5753;2019-09-02 20:13:00;1307;dairy;fruit
5754;2019-09-02 20:14:00;1307;fruit;checkout
5756;2019-09-02 20:12:00;1308;entrance;fruit
5757;2019-09-02 20:12:00;1308;fruit;drinks
5758;2019-09-02 20:13:00;1308;drinks;checkout
5760;2019-09-02 20:12:00;1309;entrance;dairy
5761;2019-09-02 20:12:00;1309;dairy;checkout
5763;2019-09-02 20:13:00;1310;entrance;spices
5764;2019-09-02 20:13:00;1310;spices;drinks
5765;2019-09-02 20:14:00;1310;drinks;checkout
5767;2019-09-02 20:16:00;1311;entrance;drinks
5768;2019-09-02 20:16:00;1311;drinks;checkout
5770;2019-09-02 20:16:00;1312;entrance;fruit
5771;2019-09-02 20:16:00;1312;fruit;dairy
5772;2019-09-02 20:18:00;1312;dairy;checkout
5774;2019-09-02 20:16:00;1313;entrance;fruit
5775;2019-09-02 20:16:00;1313;fruit;dairy
5776;2019-09-02 20:17:00;1313;dairy;fruit
5777;2019-09-02 20:18:00;1313;fruit;checkout
5779;2019-09-02 20:16:00;1314;entrance;spices
5780;2019-09-02 20:16:00;1314;spices;fruit
5781;2019-09-02 20:17:00;1314;fruit;drinks
5782;2019-09-02 20:19:00;1314;drinks;spices
5783;2019-09-02 20:20:00;1314;spices;drinks
5784;2019-09-02 20:23:00;1314;drinks;checkout
5786;2019-09-02 20:17:00;1315;entrance;fruit
5787;2019-09-02 20:17:00;1315;fruit;dairy
5788;2019-09-02 20:21:00;1315;dairy;spices
5789;2019-09-02 20:22:00;1315;spices;dairy
5790;2019-09-02 20:25:00;1315;dairy;drinks
5791;2019-09-02 20:33:00;1315;drinks;checkout
5793;2019-09-02 20:17:00;1316;entrance;drinks
5794;2019-09-02 20:17:00;1316;drinks;checkout
5796;2019-09-02 20:17:00;1317;entrance;drinks
5797;2019-09-02 20:17:00;1317;drinks;checkout
5799;2019-09-02 20:20:00;1318;entrance;drinks
5800;2019-09-02 20:20:00;1318;drinks;fruit
5801;2019-09-02 20:23:00;1318;fruit;drinks
5802;2019-09-02 20:29:00;1318;drinks;fruit
5803;2019-09-02 20:30:00;1318;fruit;drinks
5804;2019-09-02 20:33:00;1318;drinks;checkout
5806;2019-09-02 20:20:00;1319;entrance;dairy
5807;2019-09-02 20:20:00;1319;dairy;spices
5808;2019-09-02 20:22:00;1319;spices;dairy
5809;2019-09-02 20:23:00;1319;dairy;checkout
5811;2019-09-02 20:21:00;1320;entrance;fruit
5812;2019-09-02 20:21:00;1320;fruit;checkout
5814;2019-09-02 20:21:00;1321;entrance;drinks
5815;2019-09-02 20:21:00;1321;drinks;checkout
5817;2019-09-02 20:24:00;1322;entrance;spices
5818;2019-09-02 20:24:00;1322;spices;fruit
5819;2019-09-02 20:25:00;1322;fruit;dairy
5820;2019-09-02 20:26:00;1322;dairy;spices
5821;2019-09-02 20:40:00;1322;spices;dairy
5822;2019-09-02 20:42:00;1322;dairy;checkout
5824;2019-09-02 20:24:00;1323;entrance;fruit
5825;2019-09-02 20:24:00;1323;fruit;checkout
5827;2019-09-02 20:25:00;1324;entrance;drinks
5828;2019-09-02 20:25:00;1324;drinks;checkout
5830;2019-09-02 20:26:00;1325;entrance;fruit
5831;2019-09-02 20:26:00;1325;fruit;dairy
5832;2019-09-02 20:28:00;1325;dairy;drinks
5833;2019-09-02 20:30:00;1325;drinks;checkout
5835;2019-09-02 20:28:00;1326;entrance;dairy
5836;2019-09-02 20:28:00;1326;dairy;fruit
5837;2019-09-02 20:29:00;1326;fruit;checkout
5839;2019-09-02 20:28:00;1327;entrance;fruit
5840;2019-09-02 20:28:00;1327;fruit;dairy
5841;2019-09-02 20:29:00;1327;dairy;fruit
5842;2019-09-02 20:39:00;1327;fruit;spices
5843;2019-09-02 20:41:00;1327;spices;checkout
5845;2019-09-02 20:29:00;1328;entrance;drinks
5846;2019-09-02 20:29:00;1328;drinks;checkout
5848;2019-09-02 20:29:00;1329;entrance;drinks
5849;2019-09-02 20:29:00;1329;drinks;dairy
5850;2019-09-02 20:31:00;1329;dairy;drinks
5851;2019-09-02 20:32:00;1329;drinks;checkout
5853;2019-09-02 20:30:00;1330;entrance;dairy
5854;2019-09-02 20:30:00;1330;dairy;fruit
5855;2019-09-02 20:33:00;1330;fruit;dairy
5856;2019-09-02 20:34:00;1330;dairy;spices
5857;2019-09-02 20:38:00;1330;spices;fruit
5858;2019-09-02 20:39:00;1330;fruit;spices
5859;2019-09-02 20:41:00;1330;spices;dairy
5860;2019-09-02 20:42:00;1330;dairy;checkout
5862;2019-09-02 20:30:00;1331;entrance;drinks
5863;2019-09-02 20:30:00;1331;drinks;dairy
5864;2019-09-02 20:31:00;1331;dairy;drinks
5865;2019-09-02 20:32:00;1331;drinks;dairy
5866;2019-09-02 20:33:00;1331;dairy;drinks
5867;2019-09-02 20:34:00;1331;drinks;checkout
5869;2019-09-02 20:30:00;1332;entrance;spices
5870;2019-09-02 20:30:00;1332;spices;drinks
5871;2019-09-02 20:34:00;1332;drinks;fruit
5872;2019-09-02 20:35:00;1332;fruit;checkout
5874;2019-09-02 20:31:00;1333;entrance;drinks
5875;2019-09-02 20:31:00;1333;drinks;fruit
5876;2019-09-02 20:34:00;1333;fruit;dairy
5877;2019-09-02 20:35:00;1333;dairy;drinks
5878;2019-09-02 20:36:00;1333;drinks;checkout
5880;2019-09-02 20:32:00;1334;entrance;fruit
5881;2019-09-02 20:32:00;1334;fruit;dairy
5882;2019-09-02 20:35:00;1334;dairy;checkout
5884;2019-09-02 20:32:00;1335;entrance;drinks
5885;2019-09-02 20:32:00;1335;drinks;checkout
5887;2019-09-02 20:33:00;1336;entrance;fruit
5888;2019-09-02 20:33:00;1336;fruit;dairy
5889;2019-09-02 20:36:00;1336;dairy;fruit
5890;2019-09-02 20:39:00;1336;fruit;checkout
5892;2019-09-02 20:33:00;1337;entrance;dairy
5893;2019-09-02 20:33:00;1337;dairy;drinks
5894;2019-09-02 20:34:00;1337;drinks;fruit
5895;2019-09-02 20:37:00;1337;fruit;drinks
5896;2019-09-02 20:40:00;1337;drinks;checkout
5898;2019-09-02 20:36:00;1338;entrance;fruit
5899;2019-09-02 20:36:00;1338;fruit;checkout
5901;2019-09-02 20:36:00;1339;entrance;fruit
5902;2019-09-02 20:36:00;1339;fruit;dairy
5903;2019-09-02 20:37:00;1339;dairy;checkout
5905;2019-09-02 20:36:00;1340;entrance;dairy
5906;2019-09-02 20:36:00;1340;dairy;drinks
5907;2019-09-02 20:37:00;1340;drinks;fruit
5908;2019-09-02 20:41:00;1340;fruit;spices
5909;2019-09-02 20:42:00;1340;spices;dairy
5910;2019-09-02 20:43:00;1340;dairy;spices
5911;2019-09-02 20:46:00;1340;spices;checkout
5913;2019-09-02 20:37:00;1341;entrance;dairy
5914;2019-09-02 20:37:00;1341;dairy;checkout
5916;2019-09-02 20:37:00;1342;entrance;fruit
5917;2019-09-02 20:37:00;1342;fruit;checkout
5919;2019-09-02 20:37:00;1343;entrance;spices
5920;2019-09-02 20:37:00;1343;spices;fruit
5921;2019-09-02 20:40:00;1343;fruit;drinks
5922;2019-09-02 20:42:00;1343;drinks;checkout
5924;2019-09-02 20:37:00;1344;entrance;drinks
5925;2019-09-02 20:37:00;1344;drinks;checkout
5927;2019-09-02 20:38:00;1345;entrance;fruit
5928;2019-09-02 20:38:00;1345;fruit;spices
5929;2019-09-02 20:39:00;1345;spices;fruit
5930;2019-09-02 20:41:00;1345;fruit;checkout
5932;2019-09-02 20:38:00;1346;entrance;drinks
5933;2019-09-02 20:38:00;1346;drinks;checkout
5935;2019-09-02 20:38:00;1347;entrance;fruit
5936;2019-09-02 20:38:00;1347;fruit;checkout
5938;2019-09-02 20:38:00;1348;entrance;fruit
5939;2019-09-02 20:38:00;1348;fruit;drinks
5940;2019-09-02 20:39:00;1348;drinks;spices
5941;2019-09-02 20:40:00;1348;spices;drinks
5942;2019-09-02 20:43:00;1348;drinks;checkout
5944;2019-09-02 20:38:00;1349;entrance;spices
5945;2019-09-02 20:38:00;1349;spices;drinks
5946;2019-09-02 20:41:00;1349;drinks;fruit
5947;2019-09-02 20:48:00;1349;fruit;dairy
5948;2019-09-02 20:49:00;1349;dairy;drinks
5949;2019-09-02 20:52:00;1349;drinks;checkout
5951;2019-09-02 20:40:00;1350;entrance;dairy
5952;2019-09-02 20:40:00;1350;dairy;drinks
5953;2019-09-02 20:41:00;1350;drinks;fruit
5954;2019-09-02 20:42:00;1350;fruit;dairy
5955;2019-09-02 20:46:00;1350;dairy;drinks
5956;2019-09-02 20:48:00;1350;drinks;checkout
5958;2019-09-02 20:41:00;1351;entrance;drinks
5959;2019-09-02 20:41:00;1351;drinks;dairy
5960;2019-09-02 20:45:00;1351;dairy;drinks
5961;2019-09-02 20:46:00;1351;drinks;spices
5962;2019-09-02 20:47:00;1351;spices;drinks
5963;2019-09-02 20:48:00;1351;drinks;fruit
5964;2019-09-02 20:56:00;1351;fruit;drinks
5965;2019-09-02 20:57:00;1351;drinks;spices
5966;2019-09-02 21:08:00;1351;spices;checkout
5968;2019-09-02 20:41:00;1352;entrance;drinks
5969;2019-09-02 20:41:00;1352;drinks;fruit
5970;2019-09-02 20:42:00;1352;fruit;checkout
5972;2019-09-02 20:41:00;1353;entrance;dairy
5973;2019-09-02 20:41:00;1353;dairy;checkout
5975;2019-09-02 20:41:00;1354;entrance;spices
5976;2019-09-02 20:41:00;1354;spices;drinks
5977;2019-09-02 20:43:00;1354;drinks;checkout
5979;2019-09-02 20:42:00;1355;entrance;dairy
5980;2019-09-02 20:42:00;1355;dairy;checkout
5982;2019-09-02 20:42:00;1356;entrance;dairy
5983;2019-09-02 20:42:00;1356;dairy;checkout
5985;2019-09-02 20:43:00;1357;entrance;drinks
5986;2019-09-02 20:43:00;1357;drinks;checkout
5988;2019-09-02 20:43:00;1358;entrance;spices
5989;2019-09-02 20:43:00;1358;spices;dairy
5990;2019-09-02 20:44:00;1358;dairy;drinks
5991;2019-09-02 20:46:00;1358;drinks;checkout
5993;2019-09-02 20:43:00;1359;entrance;fruit
5994;2019-09-02 20:43:00;1359;fruit;checkout
5996;2019-09-02 20:44:00;1360;entrance;dairy
5997;2019-09-02 20:44:00;1360;dairy;drinks
5998;2019-09-02 20:53:00;1360;drinks;checkout
6000;2019-09-02 20:44:00;1361;entrance;spices
6001;2019-09-02 20:44:00;1361;spices;dairy
6002;2019-09-02 20:45:00;1361;dairy;spices
6003;2019-09-02 20:49:00;1361;spices;fruit
6004;2019-09-02 20:50:00;1361;fruit;checkout
6006;2019-09-02 20:44:00;1362;entrance;spices
6007;2019-09-02 20:44:00;1362;spices;checkout
6009;2019-09-02 20:45:00;1363;entrance;spices
6010;2019-09-02 20:45:00;1363;spices;checkout
6012;2019-09-02 20:45:00;1364;entrance;drinks
6013;2019-09-02 20:45:00;1364;drinks;spices
6014;2019-09-02 20:46:00;1364;spices;drinks
6015;2019-09-02 20:50:00;1364;drinks;checkout
6017;2019-09-02 20:45:00;1365;entrance;dairy
6018;2019-09-02 20:45:00;1365;dairy;drinks
6019;2019-09-02 20:46:00;1365;drinks;dairy
6020;2019-09-02 20:48:00;1365;dairy;drinks
6021;2019-09-02 20:51:00;1365;drinks;checkout
6023;2019-09-02 20:45:00;1366;entrance;fruit
6024;2019-09-02 20:45:00;1366;fruit;spices
6025;2019-09-02 20:47:00;1366;spices;drinks
6026;2019-09-02 20:48:00;1366;drinks;checkout
6028;2019-09-02 20:46:00;1367;entrance;drinks
6029;2019-09-02 20:46:00;1367;drinks;dairy
6030;2019-09-02 20:47:00;1367;dairy;checkout
6032;2019-09-02 20:46:00;1368;entrance;dairy
6033;2019-09-02 20:46:00;1368;dairy;drinks
6034;2019-09-02 20:47:00;1368;drinks;checkout
6036;2019-09-02 20:46:00;1369;entrance;drinks
6037;2019-09-02 20:46:00;1369;drinks;checkout
6039;2019-09-02 20:47:00;1370;entrance;drinks
6040;2019-09-02 20:47:00;1370;drinks;fruit
6041;2019-09-02 20:49:00;1370;fruit;checkout
6043;2019-09-02 20:47:00;1371;entrance;spices
6044;2019-09-02 20:47:00;1371;spices;fruit
6045;2019-09-02 20:49:00;1371;fruit;spices
6046;2019-09-02 20:52:00;1371;spices;checkout
6048;2019-09-02 20:47:00;1372;entrance;fruit
6049;2019-09-02 20:47:00;1372;fruit;dairy
6050;2019-09-02 20:48:00;1372;dairy;checkout
6052;2019-09-02 20:47:00;1373;entrance;spices
6053;2019-09-02 20:47:00;1373;spices;checkout
6055;2019-09-02 20:47:00;1374;entrance;fruit
6056;2019-09-02 20:47:00;1374;fruit;drinks
6057;2019-09-02 20:53:00;1374;drinks;checkout
6059;2019-09-02 20:47:00;1375;entrance;dairy
6060;2019-09-02 20:47:00;1375;dairy;checkout
6062;2019-09-02 20:51:00;1376;entrance;drinks
6063;2019-09-02 20:51:00;1376;drinks;checkout
6065;2019-09-02 20:51:00;1377;entrance;drinks
6066;2019-09-02 20:51:00;1377;drinks;checkout
6068;2019-09-02 20:51:00;1378;entrance;spices
6069;2019-09-02 20:51:00;1378;spices;dairy
6070;2019-09-02 20:53:00;1378;dairy;checkout
6072;2019-09-02 20:51:00;1379;entrance;dairy
6073;2019-09-02 20:51:00;1379;dairy;drinks
6074;2019-09-02 20:56:00;1379;drinks;fruit
6075;2019-09-02 20:58:00;1379;fruit;checkout
6077;2019-09-02 20:51:00;1380;entrance;dairy
6078;2019-09-02 20:51:00;1380;dairy;drinks
6079;2019-09-02 20:53:00;1380;drinks;spices
6080;2019-09-02 20:57:00;1380;spices;dairy
6081;2019-09-02 20:59:00;1380;dairy;checkout
6083;2019-09-02 20:52:00;1381;entrance;drinks
6084;2019-09-02 20:52:00;1381;drinks;fruit
6085;2019-09-02 20:54:00;1381;fruit;dairy
6086;2019-09-02 20:55:00;1381;dairy;checkout
6088;2019-09-02 20:52:00;1382;entrance;drinks
6089;2019-09-02 20:52:00;1382;drinks;spices
6090;2019-09-02 20:53:00;1382;spices;dairy
6091;2019-09-02 20:54:00;1382;dairy;drinks
6092;2019-09-02 20:58:00;1382;drinks;spices
6093;2019-09-02 20:59:00;1382;spices;drinks
6094;2019-09-02 21:00:00;1382;drinks;fruit
6095;2019-09-02 21:01:00;1382;fruit;dairy
6096;2019-09-02 21:02:00;1382;dairy;fruit
6097;2019-09-02 21:05:00;1382;fruit;checkout
6099;2019-09-02 20:53:00;1383;entrance;fruit
6100;2019-09-02 20:53:00;1383;fruit;checkout
6102;2019-09-02 20:53:00;1384;entrance;fruit
6103;2019-09-02 20:53:00;1384;fruit;checkout
6105;2019-09-02 20:53:00;1385;entrance;fruit
6106;2019-09-02 20:53:00;1385;fruit;drinks
6107;2019-09-02 20:54:00;1385;drinks;fruit
6108;2019-09-02 20:55:00;1385;fruit;checkout
6110;2019-09-02 20:53:00;1386;entrance;dairy
6111;2019-09-02 20:53:00;1386;dairy;checkout
6113;2019-09-02 20:53:00;1387;entrance;drinks
6114;2019-09-02 20:53:00;1387;drinks;fruit
6115;2019-09-02 20:55:00;1387;fruit;checkout
6117;2019-09-02 20:53:00;1388;entrance;fruit
6118;2019-09-02 20:53:00;1388;fruit;spices
6119;2019-09-02 21:00:00;1388;spices;dairy
6120;2019-09-02 21:03:00;1388;dairy;checkout
6122;2019-09-02 20:53:00;1389;entrance;dairy
6123;2019-09-02 20:53:00;1389;dairy;spices
6124;2019-09-02 20:54:00;1389;spices;fruit
6125;2019-09-02 20:57:00;1389;fruit;checkout
6127;2019-09-02 20:56:00;1390;entrance;fruit
6128;2019-09-02 20:56:00;1390;fruit;drinks
6129;2019-09-02 21:00:00;1390;drinks;checkout
6131;2019-09-02 20:57:00;1391;entrance;dairy
6132;2019-09-02 20:57:00;1391;dairy;drinks
6133;2019-09-02 20:58:00;1391;drinks;checkout
6135;2019-09-02 20:58:00;1392;entrance;fruit
6136;2019-09-02 20:58:00;1392;fruit;checkout
6138;2019-09-02 21:00:00;1393;entrance;drinks
6139;2019-09-02 21:00:00;1393;drinks;checkout
6141;2019-09-02 21:00:00;1394;entrance;fruit
6142;2019-09-02 21:00:00;1394;fruit;drinks
6143;2019-09-02 21:01:00;1394;drinks;checkout
6145;2019-09-02 21:03:00;1395;entrance;fruit
6146;2019-09-02 21:03:00;1395;fruit;checkout
6148;2019-09-02 21:03:00;1396;entrance;fruit
6149;2019-09-02 21:03:00;1396;fruit;spices
6150;2019-09-02 21:04:00;1396;spices;fruit
6151;2019-09-02 21:06:00;1396;fruit;checkout
6153;2019-09-02 21:03:00;1397;entrance;drinks
6154;2019-09-02 21:03:00;1397;drinks;checkout
6156;2019-09-02 21:03:00;1398;entrance;fruit
6157;2019-09-02 21:03:00;1398;fruit;drinks
6158;2019-09-02 21:07:00;1398;drinks;checkout
6160;2019-09-02 21:05:00;1399;entrance;dairy
6161;2019-09-02 21:05:00;1399;dairy;checkout
6163;2019-09-02 21:05:00;1400;entrance;dairy
6164;2019-09-02 21:05:00;1400;dairy;drinks
6165;2019-09-02 21:10:00;1400;drinks;checkout
6167;2019-09-02 21:05:00;1401;entrance;dairy
6168;2019-09-02 21:05:00;1401;dairy;spices
6169;2019-09-02 21:09:00;1401;spices;checkout
6171;2019-09-02 21:05:00;1402;entrance;fruit
6172;2019-09-02 21:05:00;1402;fruit;checkout
6174;2019-09-02 21:06:00;1403;entrance;dairy
6175;2019-09-02 21:06:00;1403;dairy;checkout
6177;2019-09-02 21:06:00;1404;entrance;dairy
6178;2019-09-02 21:06:00;1404;dairy;checkout
6180;2019-09-02 21:06:00;1405;entrance;dairy
6181;2019-09-02 21:06:00;1405;dairy;checkout
6183;2019-09-02 21:06:00;1406;entrance;spices
6184;2019-09-02 21:06:00;1406;spices;fruit
6185;2019-09-02 21:08:00;1406;fruit;checkout
6187;2019-09-02 21:06:00;1407;entrance;fruit
6188;2019-09-02 21:06:00;1407;fruit;checkout
6190;2019-09-02 21:08:00;1408;entrance;fruit
6191;2019-09-02 21:08:00;1408;fruit;spices
6192;2019-09-02 21:13:00;1408;spices;checkout
6194;2019-09-02 21:10:00;1409;entrance;drinks
6195;2019-09-02 21:10:00;1409;drinks;fruit
6196;2019-09-02 21:12:00;1409;fruit;checkout
6198;2019-09-02 21:15:00;1410;entrance;drinks
6199;2019-09-02 21:15:00;1410;drinks;fruit
6200;2019-09-02 21:17:00;1410;fruit;checkout
6202;2019-09-02 21:15:00;1411;entrance;fruit
6203;2019-09-02 21:15:00;1411;fruit;checkout
6205;2019-09-02 21:15:00;1412;entrance;fruit
6206;2019-09-02 21:15:00;1412;fruit;checkout
6208;2019-09-02 21:15:00;1413;entrance;fruit
6209;2019-09-02 21:15:00;1413;fruit;checkout
6211;2019-09-02 21:22:00;1414;entrance;dairy
6212;2019-09-02 21:22:00;1414;dairy;drinks
6213;2019-09-02 21:23:00;1414;drinks;checkout
6215;2019-09-02 21:22:00;1415;entrance;fruit
6216;2019-09-02 21:22:00;1415;fruit;checkout
6218;2019-09-02 21:25:00;1416;entrance;fruit
6219;2019-09-02 21:25:00;1416;fruit;drinks
6220;2019-09-02 21:26:00;1416;drinks;checkout
6222;2019-09-02 21:25:00;1417;entrance;spices
6223;2019-09-02 21:25:00;1417;spices;fruit
6224;2019-09-02 21:26:00;1417;fruit;checkout
6226;2019-09-02 21:26:00;1418;entrance;drinks
6227;2019-09-02 21:26:00;1418;drinks;checkout
6229;2019-09-02 21:26:00;1419;entrance;fruit
6230;2019-09-02 21:26:00;1419;fruit;drinks
6231;2019-09-02 21:28:00;1419;drinks;checkout
6233;2019-09-02 21:26:00;1420;entrance;spices
6234;2019-09-02 21:26:00;1420;spices;checkout
6236;2019-09-02 21:26:00;1421;entrance;spices
6237;2019-09-02 21:26:00;1421;spices;drinks
6238;2019-09-02 21:27:00;1421;drinks;checkout
6240;2019-09-02 21:26:00;1422;entrance;dairy
6241;2019-09-02 21:26:00;1422;dairy;drinks
6242;2019-09-02 21:27:00;1422;drinks;checkout
6244;2019-09-02 21:26:00;1423;entrance;dairy
6245;2019-09-02 21:26:00;1423;dairy;spices
6246;2019-09-02 21:27:00;1423;spices;dairy
6247;2019-09-02 21:28:00;1423;dairy;checkout
6249;2019-09-02 21:27:00;1424;entrance;dairy
6250;2019-09-02 21:27:00;1424;dairy;drinks
6251;2019-09-02 21:28:00;1424;drinks;checkout
6253;2019-09-02 21:27:00;1425;entrance;drinks
6254;2019-09-02 21:27:00;1425;drinks;checkout
6256;2019-09-02 21:30:00;1426;entrance;fruit
6257;2019-09-02 21:30:00;1426;fruit;drinks
6258;2019-09-02 21:31:00;1426;drinks;checkout
6260;2019-09-02 21:32:00;1427;entrance;drinks
6261;2019-09-02 21:32:00;1427;drinks;checkout
6263;2019-09-02 21:32:00;1428;entrance;drinks
6264;2019-09-02 21:32:00;1428;drinks;checkout
6266;2019-09-02 21:34:00;1429;entrance;drinks
6267;2019-09-02 21:34:00;1429;drinks;checkout
6269;2019-09-02 21:38:00;1430;entrance;fruit
6270;2019-09-02 21:38:00;1430;fruit;dairy
6271;2019-09-02 21:42:00;1430;dairy;fruit
6272;2019-09-02 21:43:00;1430;fruit;dairy
6273;2019-09-02 21:48:00;1430;dairy;fruit
6274;2019-09-02 21:49:00;1430;fruit;checkout
6275;2019-09-02 21:40:00;1431;entrance;fruit
6276;2019-09-02 21:40:00;1431;fruit;dairy
6277;2019-09-02 21:41:00;1431;dairy;checkout
6279;2019-09-02 21:40:00;1432;entrance;spices
6280;2019-09-02 21:40:00;1432;spices;fruit
6281;2019-09-02 21:43:00;1432;fruit;checkout
6283;2019-09-02 21:40:00;1433;entrance;dairy
6284;2019-09-02 21:40:00;1433;dairy;spices
6285;2019-09-02 21:46:00;1433;spices;drinks
6286;2019-09-02 21:48:00;1433;drinks;fruit
6287;2019-09-02 21:49:00;1433;fruit;checkout
6288;2019-09-02 21:41:00;1434;entrance;drinks
6289;2019-09-02 21:41:00;1434;drinks;fruit
6290;2019-09-02 21:42:00;1434;fruit;spices
6291;2019-09-02 21:43:00;1434;spices;drinks
6292;2019-09-02 21:46:00;1434;drinks;checkout
6294;2019-09-02 21:43:00;1435;entrance;drinks
6295;2019-09-02 21:43:00;1435;drinks;checkout
6297;2019-09-02 21:43:00;1436;entrance;drinks
6298;2019-09-02 21:43:00;1436;drinks;checkout
6300;2019-09-02 21:43:00;1437;entrance;fruit
6301;2019-09-02 21:43:00;1437;fruit;spices
6302;2019-09-02 21:44:00;1437;spices;dairy
6303;2019-09-02 21:47:00;1437;dairy;checkout
6304;2019-09-02 21:46:00;1438;entrance;spices
6305;2019-09-02 21:46:00;1438;spices;checkout
6307;2019-09-02 21:46:00;1439;entrance;fruit
6308;2019-09-02 21:46:00;1439;fruit;checkout
6309;2019-09-02 21:46:00;1440;entrance;drinks
6310;2019-09-02 21:46:00;1440;drinks;spices
6311;2019-09-02 21:49:00;1440;spices;checkout
6312;2019-09-02 21:47:00;1441;entrance;dairy
6313;2019-09-02 21:47:00;1441;dairy;drinks
6314;2019-09-02 21:48:00;1441;drinks;spices
6315;2019-09-02 21:49:00;1441;spices;checkout
6316;2019-09-02 21:47:00;1442;entrance;fruit
6317;2019-09-02 21:47:00;1442;fruit;checkout
6319;2019-09-02 21:47:00;1443;entrance;fruit
6320;2019-09-02 21:47:00;1443;fruit;dairy
6321;2019-09-02 21:48:00;1443;dairy;checkout
6322;2019-09-02 21:48:00;1444;entrance;spices
6323;2019-09-02 21:48:00;1444;spices;checkout
6325;2019-09-02 21:49:00;1445;entrance;dairy
6326;2019-09-02 21:49:00;1445;dairy;checkout
6327;2019-09-02 21:50:00;1446;entrance;dairy
6328;2019-09-02 21:50:00;1446;dairy;checkout
6329;2019-09-02 21:50:00;1447;entrance;fruit
6330;2019-09-02 21:50:00;1447;fruit;checkout
6331;2019-09-03 07:02:00;1;entrance;fruit
6332;2019-09-03 07:02:00;1;fruit;drinks
6333;2019-09-03 07:05:00;1;drinks;checkout
6335;2019-09-03 07:02:00;2;entrance;drinks
6336;2019-09-03 07:02:00;2;drinks;fruit
6337;2019-09-03 07:14:00;2;fruit;checkout
6339;2019-09-03 07:03:00;3;entrance;dairy
6340;2019-09-03 07:03:00;3;dairy;checkout
6342;2019-09-03 07:06:00;4;entrance;dairy
6343;2019-09-03 07:06:00;4;dairy;spices
6344;2019-09-03 07:08:00;4;spices;drinks
6345;2019-09-03 07:09:00;4;drinks;checkout
6347;2019-09-03 07:06:00;5;entrance;dairy
6348;2019-09-03 07:06:00;5;dairy;checkout
6350;2019-09-03 07:07:00;6;entrance;dairy
6351;2019-09-03 07:07:00;6;dairy;spices
6352;2019-09-03 07:15:00;6;spices;dairy
6353;2019-09-03 07:16:00;6;dairy;checkout
6355;2019-09-03 07:07:00;7;entrance;dairy
6356;2019-09-03 07:07:00;7;dairy;fruit
6357;2019-09-03 07:10:00;7;fruit;drinks
6358;2019-09-03 07:12:00;7;drinks;checkout
6360;2019-09-03 07:07:00;8;entrance;dairy
6361;2019-09-03 07:07:00;8;dairy;checkout
6363;2019-09-03 07:10:00;9;entrance;fruit
6364;2019-09-03 07:10:00;9;fruit;dairy
6365;2019-09-03 07:13:00;9;dairy;fruit
6366;2019-09-03 07:21:00;9;fruit;dairy
6367;2019-09-03 07:23:00;9;dairy;checkout
6369;2019-09-03 07:10:00;10;entrance;fruit
6370;2019-09-03 07:10:00;10;fruit;checkout
6372;2019-09-03 07:10:00;11;entrance;fruit
6373;2019-09-03 07:10:00;11;fruit;checkout
6375;2019-09-03 07:10:00;12;entrance;fruit
6376;2019-09-03 07:10:00;12;fruit;checkout
6378;2019-09-03 07:10:00;13;entrance;dairy
